"user.id","user.B.id","proximity","calls","SMS"
39,17,0,0,0
40,17,0,0,0
41,17,0,0,0
42,17,0,0,0
43,17,0,0,0
44,17,0,0,0
45,17,0,0,0
46,17,0,0,0
47,17,0,0,0
48,17,0,0,0
49,17,0,0,0
50,17,0,0,0
51,17,0,0,0
52,17,0,0,0
53,17,0,0,0
54,17,0,0,0
55,17,0,0,0
56,17,0,0,0
57,17,0,0,0
58,17,0,0,0
59,17,0,0,0
60,17,0,0,0
61,17,0,0,0
62,17,0,0,0
63,17,0,0,0
64,17,0,0,0
65,17,0,0,0
66,17,0,0,0
67,17,0,0,0
68,17,0,0,0
69,17,0,0,0
70,17,0,0,0
71,17,0,0,0
72,17,0,0,0
73,17,0,0,0
74,17,0,0,0
75,17,0,0,0
76,17,0,0,0
77,17,0,0,0
78,17,0,0,0
79,17,0,0,0
80,17,0,0,0
81,17,0,0,0
82,17,0,0,0
83,17,0,0,0
84,17,0,0,0
1,18,2,0,0
2,18,9,0,0
3,18,0,0,0
4,18,2884,0,0
5,18,55,0,0
6,18,18,0,0
7,18,429,0,0
8,18,1,0,0
9,18,1,0,0
10,18,1,0,0
11,18,2508,0,0
12,18,113,0,0
13,18,0,0,0
14,18,19,0,0
15,18,488,2,0
16,18,707,0,0
17,18,0,0,0
18,18,0,0,14
19,18,234,9,0
20,18,16,0,0
21,18,43,0,0
22,18,4240,0,0
23,18,39,5,0
24,18,2,0,0
25,18,1247,0,0
26,18,34,2,0
27,18,49,0,0
28,18,12,0,0
29,18,216,0,0
30,18,30,0,0
31,18,49,0,0
32,18,8561,0,0
33,18,3,0,0
34,18,18,0,0
35,18,2172,0,0
36,18,968,0,0
37,18,260,0,0
38,18,0,0,0
39,18,0,0,0
40,18,19,0,0
41,18,2,0,0
42,18,3,0,0
43,18,69,0,0
44,18,189,13,10
45,18,1,0,0
46,18,6977,0,0
47,18,44,0,0
48,18,16,2,0
49,18,2374,0,0
50,18,13,0,0
51,18,0,0,0
52,18,97,0,0
53,18,0,0,0
54,18,52,0,0
55,18,2,0,0
56,18,1,0,0
57,18,3,0,0
58,18,13,0,0
59,18,36,0,0
60,18,813,0,0
61,18,0,0,0
62,18,1017,0,0
63,18,1,0,0
64,18,9,0,0
65,18,10,0,0
66,18,5,0,0
67,18,499,7,0
68,18,86,0,0
69,18,208,0,0
70,18,32,0,0
71,18,1271,5,0
72,18,1006,21,0
73,18,0,0,0
74,18,0,0,0
75,18,158,0,0
76,18,797,0,0
77,18,4,0,0
78,18,21,0,0
79,18,62,0,0
80,18,2,0,0
81,18,0,0,0
82,18,0,0,0
83,18,0,0,0
84,18,0,0,0
1,19,8,0,0
2,19,0,0,0
3,19,0,0,0
4,19,190,0,0
5,19,341,0,0
6,19,185,0,0
7,19,0,0,0
8,19,10,0,0
9,19,553,0,0
10,19,24,26,0
11,19,3,0,0
12,19,2,0,0
13,19,0,0,0
14,19,200,0,0
15,19,226,4,0
16,19,3,0,0
17,19,0,0,0
18,19,2915,7,0
19,19,0,0,0
20,19,26,0,0
21,19,83,0,0
22,19,3637,20,0
23,19,4146,3,0
24,19,10,0,0
25,19,2,0,0
26,19,57,1,0
27,19,34,0,0
28,19,58,0,0
29,19,2493,4,0
30,19,44,0,0
31,19,12,0,0
32,19,2060,0,0
33,19,42,0,0
34,19,38,0,0
35,19,251,0,0
36,19,819,0,0
37,19,121,0,0
38,19,3,0,0
39,19,0,0,0
40,19,67,0,0
41,19,0,0,0
42,19,29,0,0
43,19,26,0,0
44,19,2992,4,0
45,19,57,0,0
46,19,362,0,0
47,19,121,0,0
48,19,30,0,0
49,19,1203,0,0
50,19,176,0,0
51,19,10,0,0
52,19,51,0,0
53,19,0,0,0
54,19,360,0,0
55,19,189,0,0
56,19,21,0,0
57,19,3,0,0
58,19,8,0,0
59,19,49,0,0
60,19,169,0,0
61,19,2,0,0
62,19,67,0,0
63,19,0,0,0
64,19,29,0,0
65,19,6,0,0
66,19,11,0,0
67,19,478,0,0
68,19,877,0,0
69,19,1493,0,0
70,19,29,0,0
71,19,145,0,0
72,19,4283,6,0
73,19,0,0,0
74,19,1,0,0
75,19,510,0,0
76,19,19,0,0
77,19,0,0,0
78,19,124,0,0
79,19,267,0,0
80,19,21,0,0
81,19,0,0,0
82,19,0,0,0
83,19,0,0,0
84,19,0,0,0
1,20,1213,0,0
2,20,139,0,0
3,20,0,0,0
4,20,199,0,0
5,20,951,0,0
6,20,277,0,0
7,20,35,0,0
8,20,401,0,0
9,20,16,0,0
10,20,4,0,0
11,20,251,0,0
12,20,108,0,0
13,20,0,0,0
14,20,158,0,0
15,20,50,0,0
16,20,548,0,0
17,20,0,0,0
18,20,136,0,0
19,20,25,0,0
20,20,0,0,0
21,20,2302,0,0
22,20,198,2,0
23,20,3977,1,0
24,20,1664,0,0
25,20,81,0,0
26,20,0,0,0
27,20,2249,0,0
28,20,117,0,0
29,20,118,0,0
30,20,7416,212,60
31,20,5964,0,0
32,20,38,0,0
33,20,167,0,0
34,20,472,0,0
35,20,56,0,0
36,20,839,9,0
37,20,53,0,0
38,20,4,0,0
39,20,0,0,0
40,20,6,0,0
41,20,0,0,0
42,20,1886,54,0
43,20,121,0,0
44,20,6737,0,0
45,20,0,0,0
46,20,277,10,0
47,20,1048,0,0
48,20,10,0,0
49,20,19,0,0
50,20,162,0,0
51,20,445,0,0
52,20,623,0,0
53,20,0,0,0
54,20,80,0,0
55,20,2224,0,0
56,20,39,0,0
57,20,185,0,0
58,20,2110,0,0
59,20,1188,0,0
60,20,23,0,0
61,20,98,0,0
62,20,162,0,0
63,20,7,0,0
64,20,532,0,0
65,20,9,0,0
66,20,1584,0,0
67,20,8,0,0
68,20,198,0,0
69,20,63,0,0
70,20,2664,0,0
71,20,1049,4,0
72,20,446,0,0
73,20,0,0,0
74,20,0,0,0
75,20,100,0,0
76,20,66,0,0
77,20,21,0,0
78,20,76,0,0
79,20,120,0,0
80,20,116,0,0
81,20,0,0,0
82,20,0,0,0
83,20,0,0,0
84,20,0,0,0
1,21,519,0,0
2,21,29,0,0
3,21,0,0,0
4,21,634,16,6
5,21,590,0,0
6,21,16,0,0
7,21,39,0,0
8,21,1913,0,0
9,21,5,0,0
10,21,0,0,0
11,21,440,2,0
12,21,11,0,0
13,21,0,0,0
14,21,43,0,0
15,21,50,0,0
16,21,1241,1,6
17,21,0,0,0
18,21,30,0,0
19,21,1,0,0
20,21,143,0,0
21,21,0,0,9
22,21,30,0,0
23,21,60,0,0
24,21,285,6,0
25,21,15,0,0
26,21,3,0,0
27,21,11611,17,3
28,21,14,0,0
29,21,74,0,0
30,21,339,0,0
31,21,6151,14,45
32,21,4,0,0
33,21,46,0,0
34,21,943,0,0
35,21,9,0,0
36,21,76,0,0
37,21,11,0,0
38,21,0,0,0
39,21,0,0,0
40,21,0,0,0
41,21,1,0,0
42,21,918,0,0
43,21,177,0,0
44,21,598,1,0
45,21,1,0,0
46,21,30,0,0
47,21,980,0,0
48,21,2,0,0
49,21,16,0,0
50,21,1,0,0
51,21,16,0,0
52,21,834,4,0
53,21,0,0,0
54,21,8,0,0
55,21,58,1,0
56,21,30,0,2
57,21,341,1,0
58,21,1010,0,0
59,21,856,0,0
60,21,21,0,0
61,21,26,0,0
62,21,109,0,0
63,21,17,40,0
64,21,910,0,0
65,21,0,0,0
66,21,29,0,0
67,21,7,2,0
68,21,232,0,0
69,21,16,0,0
70,21,7443,0,0
71,21,165,0,0
72,21,223,0,0
73,21,0,0,0
74,21,2,0,0
75,21,33,0,0
76,21,15,0,0
77,21,7,0,0
78,21,1,0,0
79,21,64,0,0
80,21,98,0,0
81,21,0,0,0
82,21,0,0,0
83,21,0,0,0
84,21,0,0,0
1,22,2,0,0
2,22,1,0,0
3,22,0,0,0
4,22,52,0,0
5,22,33,0,0
6,22,15,1,0
7,22,0,0,0
8,22,3,0,0
9,22,9,0,0
10,22,2,0,0
11,22,128,0,0
12,22,17,0,0
13,22,0,0,0
14,22,11,0,0
15,22,169,0,0
16,22,3,0,0
17,22,0,0,0
18,22,5253,1,0
19,22,1416,17,0
20,22,16,1,0
21,22,35,0,0
22,22,26,76,0
23,22,62,0,0
24,22,14,0,0
25,22,13,0,0
26,22,12,0,0
27,22,62,0,0
28,22,10,0,0
29,22,110,0,0
30,22,42,0,0
31,22,24,0,0
32,22,3419,0,0
33,22,5,0,0
34,22,56,0,0
35,22,706,0,0
36,22,863,6,0
37,22,88,0,0
38,22,0,0,0
39,22,0,0,0
40,22,18,0,0
41,22,0,0,0
42,22,5,0,0
43,22,24,1,0
44,22,363,8,0
45,22,0,0,0
46,22,1697,0,0
47,22,32,0,0
48,22,4,0,0
49,22,824,0,0
50,22,9,1,0
51,22,181,0,0
52,22,30,0,0
53,22,0,0,0
54,22,26,0,0
55,22,5,0,0
56,22,7,0,0
57,22,0,0,0
58,22,69,0,0
59,22,12,0,0
60,22,244,0,0
61,22,6,0,0
62,22,223,0,0
63,22,0,0,0
64,22,159,0,0
65,22,116,0,0
66,22,6,0,0
67,22,1128,0,0
68,22,62,0,0
69,22,198,0,0
70,22,30,0,0
71,22,48,0,0
72,22,425,2,0
73,22,0,0,0
74,22,2,0,0
75,22,57,0,0
76,22,65,0,0
77,22,0,0,0
78,22,52,0,0
79,22,24,0,0
80,22,2,0,0
81,22,0,0,0
82,22,0,0,0
83,22,0,0,0
84,22,0,0,0
1,23,16,0,0
2,23,135,0,0
3,23,0,0,0
4,23,106,0,0
5,23,1277,2,0
6,23,295,1,0
7,23,1,0,0
8,23,20,0,0
9,23,145,0,0
10,23,5,0,0
11,23,13,0,0
12,23,79,1,0
13,23,0,0,0
14,23,299,0,0
15,23,30,0,0
16,23,0,0,0
17,23,0,0,0
18,23,177,4,0
19,23,510,2,0
20,23,1410,1,0
21,23,190,0,0
22,23,537,0,0
23,23,0,2,12
24,23,76,0,0
25,23,203,0,0
26,23,0,0,0
27,23,211,46,0
28,23,142,0,0
29,23,304,0,0
30,23,2533,0,0
31,23,57,2,0
32,23,87,0,0
33,23,133,0,0
34,23,484,0,0
35,23,136,0,0
36,23,1833,0,0
37,23,88,0,0
38,23,222,0,0
39,23,0,0,0
40,23,14,0,0
41,23,0,0,0
42,23,138,0,0
43,23,47,0,0
44,23,6473,8,0
45,23,18,0,0
46,23,1125,2,0
47,23,661,0,0
48,23,1,0,0
49,23,5,0,0
50,23,126,0,0
51,23,863,0,0
52,23,17,0,0
53,23,0,0,0
54,23,46,0,0
55,23,4282,0,0
56,23,5,0,0
57,23,21,0,0
58,23,23,0,0
59,23,118,2,0
60,23,11,0,0
61,23,1,0,0
62,23,24,0,0
63,23,0,0,0
64,23,247,0,0
65,23,0,0,0
66,23,1347,0,0
67,23,12,0,0
68,23,74,0,0
69,23,239,0,0
70,23,74,0,0
71,23,886,0,0
72,23,277,1,0
73,23,0,0,0
74,23,16,0,0
75,23,270,3,0
76,23,864,0,0
77,23,14,0,0
78,23,53,0,0
79,23,301,2,0
80,23,36,0,0
81,23,0,0,0
82,23,0,0,0
83,23,0,0,0
84,23,0,0,0
1,24,7337,0,0
2,24,203,0,0
3,24,0,0,0
4,24,3510,14,0
5,24,253,0,0
6,24,11,0,0
7,24,482,0,0
8,24,208,0,0
9,24,0,0,0
10,24,0,0,0
11,24,458,15,0
12,24,0,0,0
13,24,0,0,0
14,24,32,0,0
15,24,26,0,0
16,24,313,0,2
17,24,0,0,0
18,24,11,0,0
19,24,1,0,0
20,24,819,0,0
21,24,2101,8,0
22,24,46,0,0
23,24,171,0,0
24,24,0,0,57
25,24,1,0,0
26,24,0,0,0
27,24,2249,8,15
28,24,19,0,0
29,24,27,0,0
30,24,1512,0,0
31,24,6335,34,195
32,24,19,0,0
33,24,65,0,0
34,24,9,0,0
35,24,0,0,0
36,24,566,0,0
37,24,30,0,0
38,24,0,0,0
39,24,0,0,0
40,24,4,0,0
41,24,0,0,0
42,24,143,0,0
43,24,35,0,0
44,24,2665,0,0
45,24,0,0,0
46,24,34,0,0
47,24,115,0,0
48,24,2,0,0
49,24,2,0,0
50,24,4,0,0
51,24,3,0,0
52,24,2077,4,0
53,24,0,0,0
54,24,3,0,0
55,24,1014,0,0
56,24,39,2,3
57,24,2906,0,0
58,24,5527,222,1006
59,24,122,0,0
60,24,8,0,0
61,24,1615,0,0
62,24,42,0,0
63,24,5,2,0
64,24,481,0,0
65,24,2,0,0
66,24,12,0,0
67,24,4,0,0
68,24,5,0,0
69,24,6,0,0
70,24,806,0,0
71,24,182,0,0
72,24,10,0,0
73,24,0,0,0
74,24,0,0,0
75,24,18,0,0
76,24,6,0,0
77,24,2,0,0
78,24,46,0,0
79,24,12,0,0
80,24,466,0,0
81,24,0,0,0
82,24,0,0,0
83,24,0,0,0
84,24,0,0,0
1,25,2,0,0
2,25,144,134,0
3,25,0,0,0
4,25,16,0,0
5,25,27,0,0
6,25,0,0,0
7,25,0,0,0
8,25,0,0,0
9,25,0,0,0
10,25,0,0,0
11,25,54,0,0
12,25,0,0,0
13,25,0,0,0
14,25,102,0,0
15,25,4,0,0
16,25,10,0,0
17,25,0,0,0
18,25,138,0,0
19,25,0,0,0
20,25,3,0,0
21,25,7,0,0
22,25,1,0,0
23,25,8,0,0
24,25,0,0,0
25,25,0,25,0
26,25,0,0,0
27,25,0,0,0
28,25,10,0,0
29,25,0,0,0
30,25,7,0,0
31,25,0,0,0
32,25,87,0,0
33,25,0,0,0
34,25,23,0,0
35,25,9,0,0
36,25,56,0,0
37,25,0,0,0
38,25,1,0,0
39,25,0,0,0
40,25,0,0,0
41,25,0,0,0
42,25,3,0,0
43,25,0,0,0
44,25,3,0,0
45,25,0,0,0
46,25,226,0,0
47,25,6,0,0
48,25,0,0,0
49,25,0,0,0
50,25,0,0,0
51,25,17,0,0
52,25,0,0,0
53,25,0,0,0
54,25,1,0,0
55,25,0,14,0
56,25,0,0,0
57,25,10,0,0
58,25,0,0,0
59,25,1,0,0
60,25,0,0,0
61,25,0,0,0
62,25,0,0,0
63,25,0,0,0
64,25,0,0,0
65,25,0,0,0
66,25,3,0,0
67,25,0,0,0
68,25,5,0,0
69,25,0,0,0
70,25,0,0,0
71,25,2,0,0
72,25,0,0,0
73,25,0,0,0
74,25,0,0,0
75,25,0,0,0
76,25,0,0,0
77,25,0,0,0
78,25,0,0,0
79,25,0,0,0
80,25,0,0,0
81,25,0,0,0
82,25,0,0,0
83,25,0,0,0
84,25,0,0,0
1,26,0,0,0
2,26,0,0,0
3,26,0,0,0
4,26,0,0,0
5,26,0,0,0
6,26,0,0,0
7,26,0,0,0
8,26,0,0,0
9,26,0,0,0
10,26,0,0,0
11,26,0,0,0
12,26,0,0,0
13,26,0,0,0
14,26,0,0,0
15,26,0,0,0
16,26,0,0,0
17,26,0,0,0
18,26,0,5,0
19,26,0,1,0
20,26,0,0,0
21,26,0,0,0
22,26,0,0,0
23,26,0,0,0
24,26,0,0,0
25,26,0,0,0
26,26,0,6,12
27,26,0,0,1
28,26,0,0,0
29,26,0,0,0
30,26,0,1,0
31,26,0,0,0
32,26,0,0,0
33,26,0,0,0
34,26,0,0,0
35,26,0,0,0
36,26,0,0,0
37,26,0,0,0
38,26,0,0,0
39,26,0,0,0
40,26,0,0,0
41,26,0,0,0
42,26,0,0,0
43,26,0,0,0
44,26,0,0,0
45,26,0,0,0
46,26,0,0,0
47,26,0,0,0
48,26,0,0,0
49,26,0,0,0
50,26,0,0,0
51,26,0,0,0
52,26,0,0,0
53,26,0,0,0
54,26,0,0,0
55,26,0,0,0
56,26,0,0,0
57,26,0,0,0
58,26,0,0,0
59,26,0,0,0
60,26,0,0,0
61,26,0,0,0
62,26,0,0,0
63,26,0,0,0
64,26,0,0,0
65,26,0,0,0
66,26,0,0,0
67,26,0,0,0
68,26,0,0,0
69,26,0,0,0
70,26,0,0,0
71,26,0,0,0
72,26,0,0,0
73,26,0,0,0
74,26,0,0,0
75,26,0,0,0
76,26,0,0,0
77,26,0,0,0
78,26,0,0,0
79,26,0,0,0
80,26,0,0,0
81,26,0,0,0
82,26,0,0,0
83,26,0,0,0
84,26,0,0,0
1,27,59,0,0
2,27,6,0,0
3,27,0,0,0
4,27,113,6,0
5,27,111,0,0
6,27,6,0,0
7,27,4,0,0
8,27,454,0,0
9,27,0,0,0
10,27,0,0,0
11,27,112,0,0
12,27,0,0,0
13,27,0,0,0
14,27,2,0,0
15,27,1,0,0
16,27,252,0,0
17,27,0,0,0
18,27,9,0,0
19,27,1,0,0
20,27,15,0,0
21,27,1498,27,1
22,27,32,0,0
23,27,12,20,0
24,27,48,10,4
25,27,0,0,0
26,27,0,0,0
27,27,1,0,0
28,27,32,0,0
29,27,40,0,0
30,27,9,0,0
31,27,1379,18,0
32,27,4,0,0
33,27,4,0,0
34,27,14,0,0
35,27,1,0,0
36,27,12,0,0
37,27,23,0,0
38,27,0,0,0
39,27,0,0,0
40,27,1,0,0
41,27,26,0,0
42,27,317,0,0
43,27,19,0,0
44,27,69,0,0
45,27,0,0,0
46,27,3,0,0
47,27,53,0,0
48,27,1,0,0
49,27,0,0,0
50,27,3,0,0
51,27,6,0,0
52,27,151,0,0
53,27,0,0,0
54,27,18,0,0
55,27,43,0,0
56,27,19,0,0
57,27,42,0,0
58,27,94,0,0
59,27,325,0,0
60,27,0,0,0
61,27,25,0,0
62,27,40,0,0
63,27,0,0,0
64,27,72,0,0
65,27,1,0,0
66,27,0,0,0
67,27,0,0,0
68,27,0,0,0
69,27,8,0,0
70,27,2343,0,0
71,27,77,0,0
72,27,22,0,0
73,27,0,0,0
74,27,0,0,0
75,27,3,0,0
76,27,1,0,0
77,27,37,0,0
78,27,0,0,0
79,27,3,0,0
80,27,5,0,0
81,27,0,0,0
82,27,0,0,0
83,27,0,0,0
84,27,0,0,0
1,28,13,0,0
2,28,3,0,0
3,28,0,0,0
4,28,49,0,0
5,28,63,0,0
6,28,0,0,0
7,28,1,0,0
8,28,3,0,0
9,28,0,0,0
10,28,8,0,0
11,28,1,2,0
12,28,0,0,0
13,28,0,0,0
14,28,12,0,0
15,28,50,0,0
16,28,4,0,0
17,28,0,0,0
18,28,17,0,0
19,28,17,0,0
20,28,9,0,0
21,28,9,0,0
22,28,46,0,0
23,28,128,0,0
24,28,2,0,0
25,28,31,0,0
26,28,0,0,0
27,28,49,0,0
28,28,0,0,0
29,28,58,0,0
30,28,29,0,0
31,28,11,0,0
32,28,2,0,0
33,28,2,0,0
34,28,86,0,0
35,28,13,0,0
36,28,42,0,0
37,28,23,0,0
38,28,1,0,0
39,28,0,0,0
40,28,4,0,0
41,28,23,0,0
42,28,6,0,0
43,28,10,0,0
44,28,72,0,0
45,28,0,0,0
46,28,9,0,0
47,28,89,0,0
48,28,8,0,0
49,28,0,0,0
50,28,0,0,0
51,28,15,0,0
52,28,70,0,0
53,28,0,0,0
54,28,35,0,0
55,28,53,24,0
56,28,25,0,0
57,28,18,0,0
58,28,8,0,0
59,28,37,0,0
60,28,1,0,0
61,28,13,0,0
62,28,65,0,0
63,28,0,0,0
64,28,38,0,0
65,28,2,0,0
66,28,11,0,0
67,28,10,1,0
68,28,46,0,0
69,28,57,0,0
70,28,34,0,0
71,28,75,0,0
72,28,148,0,0
73,28,0,0,0
74,28,1,0,0
75,28,32,0,0
76,28,5,0,0
77,28,0,0,0
78,28,0,0,0
79,28,16,0,0
80,28,0,0,0
81,28,0,0,0
82,28,0,0,0
83,28,0,0,0
84,28,0,0,0
1,29,7,0,0
2,29,5,1,0
3,29,0,0,0
4,29,46,0,0
5,29,863,0,0
6,29,33,0,0
7,29,16,0,0
8,29,0,0,0
9,29,28,0,0
10,29,36,0,0
11,29,1,0,0
12,29,1,0,0
13,29,0,0,0
14,29,68,0,0
15,29,175,0,0
16,29,0,0,0
17,29,0,0,0
18,29,91,0,0
19,29,325,1,0
20,29,15,0,0
21,29,84,0,0
22,29,763,0,0
23,29,105,0,0
24,29,2,0,0
25,29,1,0,0
26,29,2,0,0
27,29,71,0,0
28,29,24,0,0
29,29,0,0,1
30,29,6,0,0
31,29,67,0,0
32,29,156,0,0
33,29,2,0,0
34,29,6,0,0
35,29,118,0,0
36,29,14,0,0
37,29,45,0,0
38,29,1,0,0
39,29,0,0,0
40,29,98,0,0
41,29,7,0,0
42,29,9,0,0
43,29,50,0,0
44,29,214,0,0
45,29,224,0,0
46,29,82,0,0
47,29,43,0,0
48,29,80,0,0
49,29,57,0,0
50,29,4,0,0
51,29,0,0,0
52,29,11,0,0
53,29,0,0,0
54,29,660,0,0
55,29,2,0,0
56,29,12,0,0
57,29,2,0,0
58,29,1,0,0
59,29,15,0,0
60,29,41,0,0
61,29,6,0,0
62,29,96,1,0
63,29,0,0,0
64,29,206,0,0
65,29,0,0,0
66,29,19,0,0
67,29,35,0,0
68,29,1732,5,0
69,29,2014,0,0
70,29,63,0,0
71,29,94,0,0
72,29,6060,0,0
73,29,0,0,0
74,29,0,0,0
75,29,3447,0,0
76,29,27,14,0
77,29,29,7,0
78,29,56,0,0
79,29,66,0,0
80,29,0,0,0
81,29,0,0,0
82,29,0,0,0
83,29,0,0,0
84,29,0,0,0
1,30,653,0,0
2,30,108,0,0
3,30,0,0,0
4,30,185,0,0
5,30,787,0,0
6,30,212,0,0
7,30,15,0,0
8,30,250,0,0
9,30,11,0,0
10,30,5,0,0
11,30,285,0,0
12,30,27,0,0
13,30,0,0,0
14,30,244,0,0
15,30,15,0,0
16,30,308,0,0
17,30,0,0,0
18,30,9,0,0
19,30,2,0,0
20,30,2930,199,97
21,30,1467,0,0
22,30,145,0,0
23,30,3359,0,0
24,30,447,0,0
25,30,60,0,0
26,30,3,0,0
27,30,1126,0,0
28,30,69,0,0
29,30,101,0,0
30,30,0,0,27
31,30,3873,0,0
32,30,24,0,0
33,30,137,0,0
34,30,348,0,0
35,30,46,0,0
36,30,721,26,2
37,30,19,0,0
38,30,1,0,0
39,30,0,0,0
40,30,1,0,0
41,30,1,0,0
42,30,1681,9,0
43,30,127,0,0
44,30,4691,2,0
45,30,2,0,0
46,30,304,2,0
47,30,714,0,0
48,30,6,0,0
49,30,14,0,0
50,30,108,0,0
51,30,272,0,0
52,30,223,0,0
53,30,0,0,0
54,30,61,0,0
55,30,714,0,0
56,30,29,0,0
57,30,64,0,0
58,30,1100,0,0
59,30,1417,0,0
60,30,30,15,21
61,30,40,0,0
62,30,74,0,0
63,30,4,0,0
64,30,1277,0,0
65,30,6,0,0
66,30,1945,0,0
67,30,2,0,0
68,30,74,0,0
69,30,93,0,0
70,30,1049,0,0
71,30,984,14,0
72,30,94,0,0
73,30,0,0,0
74,30,2,0,0
75,30,38,0,0
76,30,78,0,0
77,30,17,0,0
78,30,1,0,0
79,30,92,0,0
80,30,40,0,0
81,30,0,0,0
82,30,0,0,0
83,30,0,0,0
84,30,0,0,0
1,31,2302,0,0
2,31,160,0,0
3,31,0,0,0
4,31,381,6,0
5,31,184,0,0
6,31,9,0,0
7,31,72,0,0
8,31,475,0,0
9,31,0,0,0
10,31,0,0,0
11,31,479,3,0
12,31,0,0,0
13,31,0,0,0
14,31,0,0,0
15,31,37,0,0
16,31,324,2,68
17,31,0,0,0
18,31,47,0,0
19,31,0,0,0
20,31,539,0,0
21,31,5853,11,63
22,31,19,0,0
23,31,9,2,0
24,31,1080,19,50
25,31,0,0,0
26,31,0,0,0
27,31,8267,13,0
28,31,5,0,0
29,31,26,0,0
30,31,1301,0,0
31,31,0,1,32
32,31,1,0,0
33,31,3,2,0
34,31,0,0,0
35,31,20,0,0
36,31,16,0,0
37,31,16,0,0
38,31,0,0,0
39,31,0,0,0
40,31,0,0,0
41,31,0,0,0
42,31,530,0,0
43,31,0,0,0
44,31,707,0,0
45,31,0,0,0
46,31,26,0,0
47,31,37,0,0
48,31,0,0,0
49,31,1,0,0
50,31,0,0,0
51,31,0,0,0
52,31,885,1,0
53,31,0,0,0
54,31,0,0,0
55,31,27,0,0
56,31,43,1,3
57,31,1227,2,0
58,31,2263,6,4
59,31,225,0,0
60,31,0,0,0
61,31,120,0,0
62,31,100,0,0
63,31,8,0,0
64,31,720,0,0
65,31,0,0,0
66,31,32,0,0
67,31,0,0,0
68,31,2,0,0
69,31,8,0,0
70,31,4217,0,0
71,31,421,0,0
72,31,7,0,0
73,31,0,0,0
74,31,0,0,0
75,31,21,0,0
76,31,10,0,0
77,31,0,0,0
78,31,42,0,0
79,31,13,0,0
80,31,11,0,0
81,31,0,0,0
82,31,0,0,0
83,31,0,0,0
84,31,0,0,0
1,32,9,0,0
2,32,6,0,0
3,32,0,0,0
4,32,275,0,0
5,32,22,4,0
6,32,9,0,0
7,32,75,0,0
8,32,2,0,0
9,32,9,0,0
10,32,5,0,0
11,32,126,0,0
12,32,0,0,0
13,32,0,0,0
14,32,54,0,0
15,32,356,0,0
16,32,55,0,0
17,32,0,0,0
18,32,5754,0,0
19,32,281,0,0
20,32,1,0,0
21,32,2,0,0
22,32,2680,3,0
23,32,30,0,0
24,32,2,0,0
25,32,600,0,0
26,32,65,0,0
27,32,22,0,0
28,32,12,0,0
29,32,100,0,0
30,32,0,0,0
31,32,10,0,0
32,32,0,0,8
33,32,3,0,0
34,32,0,0,0
35,32,825,0,0
36,32,242,0,0
37,32,1973,0,0
38,32,9,0,0
39,32,0,0,0
40,32,15,0,0
41,32,4,0,0
42,32,2,0,0
43,32,10,0,0
44,32,46,0,0
45,32,1,0,0
46,32,2813,2,0
47,32,56,0,0
48,32,29,0,0
49,32,1726,0,0
50,32,13,0,0
51,32,0,0,0
52,32,18,0,0
53,32,0,0,0
54,32,162,4,0
55,32,0,0,0
56,32,9,0,0
57,32,19,0,0
58,32,4,0,0
59,32,3,4,0
60,32,761,0,0
61,32,5,0,0
62,32,1549,2,0
63,32,1,0,0
64,32,10,2,0
65,32,380,0,0
66,32,2,0,0
67,32,311,0,0
68,32,17,46,0
69,32,193,0,0
70,32,5,0,0
71,32,396,0,0
72,32,516,0,0
73,32,0,0,0
74,32,8,0,0
75,32,51,0,0
76,32,151,0,0
77,32,3,1,0
78,32,16,0,0
79,32,8,5,0
80,32,0,0,0
81,32,0,0,0
82,32,0,0,0
83,32,0,0,0
84,32,0,0,0
1,33,63,0,0
2,33,6,0,0
3,33,0,0,0
4,33,5542,0,0
5,33,83,0,0
6,33,452,0,0
7,33,544,0,0
8,33,22,0,0
9,33,0,0,0
10,33,0,0,0
11,33,350,0,0
12,33,7,0,0
13,33,0,0,0
14,33,78,0,0
15,33,39,0,0
16,33,377,0,0
17,33,0,0,0
18,33,32,0,0
19,33,88,0,0
20,33,1928,0,0
21,33,3131,0,0
22,33,144,0,0
23,33,9663,0,0
24,33,2928,0,0
25,33,1,0,0
26,33,6,0,0
27,33,3566,0,0
28,33,13,0,0
29,33,119,0,0
30,33,4322,0,0
31,33,4715,1,0
32,33,33,0,0
33,33,1,0,0
34,33,4,0,0
35,33,1,0,0
36,33,190,0,0
37,33,27,0,0
38,33,0,0,0
39,33,0,0,0
40,33,2,0,0
41,33,0,0,0
42,33,4,0,0
43,33,356,0,0
44,33,9840,0,0
45,33,0,0,0
46,33,177,0,0
47,33,77,0,0
48,33,4,0,0
49,33,36,0,0
50,33,306,0,0
51,33,15,0,0
52,33,1060,0,0
53,33,0,0,0
54,33,2,0,0
55,33,1151,0,0
56,33,64,8,0
57,33,399,0,0
58,33,1849,2,0
59,33,79,0,0
60,33,15,0,0
61,33,5,0,0
62,33,23,0,0
63,33,8,0,0
64,33,1898,0,0
65,33,12,0,0
66,33,169,0,0
67,33,10,0,0
68,33,12,0,0
69,33,15,0,0
70,33,135,0,0
71,33,437,0,0
72,33,16,0,0
73,33,0,0,0
74,33,0,0,0
75,33,69,0,0
76,33,45,0,0
77,33,9,0,0
78,33,105,0,0
79,33,44,0,0
80,33,347,0,0
